iter	RMSE	Huber:delta=0.5
3579	2.836809622	0.2268865112
3580	2.836680339	0.2268809619
3581	2.836445051	0.2268696308
3582	2.836145455	0.2268578238
3583	2.835936962	0.2268482667
3584	2.835845395	0.2268454285
3585	2.835608576	0.2268313367
3586	2.835502086	0.226826235
3587	2.835423369	0.2268236628
3588	2.835280414	0.2268190977
3589	2.834912983	0.2268064079
3590	2.834800501	0.2268008029
3591	2.834731434	0.2267984732
3592	2.83450053	0.2267910255
3593	2.83432181	0.2267830728
3594	2.834207558	0.2267783339
3595	2.83384661	0.2267634075
3596	2.833729015	0.226758443
3597	2.833563929	0.226753005
3598	2.833470792	0.2267495531
3599	2.833359643	0.2267461735
3600	2.833204846	0.2267407756
3601	2.833106021	0.2267373083
3602	2.832959037	0.2267323863
3603	2.832920126	0.2267310848
3604	2.832729327	0.2267093445
3605	2.832539149	0.2267026934
3606	2.832235624	0.2266859023
3607	2.832119365	0.2266680499
3608	2.83194845	0.2266617997
3609	2.831779003	0.2266517662
3610	2.831698722	0.2266492135
3611	2.831584634	0.2266445481
3612	2.831468277	0.2266393961
3613	2.831137739	0.2266271922
3614	2.831030491	0.2266236415
3615	2.830871448	0.2266175593
3616	2.830705626	0.2266102957
3617	2.83059841	0.226605424
3618	2.830521022	0.2266026839
3619	2.830391757	0.2265974465
3620	2.830252972	0.2265916129
3621	2.830108367	0.2265868606
3622	2.829897482	0.2265789593
3623	2.829479531	0.2265507349
3624	2.829304933	0.2265437739
3625	2.828973131	0.2265321963
3626	2.828758117	0.226517453
3627	2.828521978	0.2265087485
3628	2.828416624	0.2265051931
3629	2.828298805	0.2264999272
3630	2.828223338	0.2264945159
3631	2.828119216	0.2264912636
3632	2.827925647	0.2264844507
3633	2.827722266	0.2264772638
3634	2.827608154	0.2264733147
3635	2.827525191	0.2264706571
3636	2.827378997	0.2264653982
3637	2.827248908	0.2264593765
3638	2.827190441	0.2264573769
3639	2.826856991	0.2264458454
3640	2.826756406	0.2264424733
3641	2.826668932	0.2264391205
3642	2.826501576	0.2264335461
3643	2.82627533	0.226423667
3644	2.825968729	0.2264128263
3645	2.825772548	0.2264054673
3646	2.825687939	0.2264024482
3647	2.825649749	0.2264007439
3648	2.825414595	0.2263842692
3649	2.825278589	0.2263796536
3650	2.825135405	0.2263724592
3651	2.824905691	0.2263646129
3652	2.824846685	0.2263622935
3653	2.824729789	0.2263584648
3654	2.824588887	0.2263528075
3655	2.824484884	0.2263489912
3656	2.824234092	0.2263393618
3657	2.823982664	0.2263300662
3658	2.823592096	0.2263152334
3659	2.823513428	0.2263126298
3660	2.823363257	0.2263071827
3661	2.823248419	0.2263027238
3662	2.822986976	0.2262914477
3663	2.822827724	0.2262857473
3664	2.822599449	0.2262772346
3665	2.822483627	0.226272549
3666	2.822411059	0.2262671917
3667	2.822329562	0.2262642733
3668	2.822175505	0.2262572459
3669	2.822076853	0.2262528373
3670	2.821768372	0.2262414939
3671	2.821644968	0.2262355968
3672	2.82155533	0.2262313941
3673	2.82152553	0.2262302
3674	2.821397477	0.2262250093
3675	2.821172199	0.2262166991
3676	2.820977669	0.2262072645
3677	2.820852318	0.2262023472
3678	2.820790125	0.2262001365
3679	2.820726033	0.226197457
3680	2.820524525	0.2261878134
3681	2.820333514	0.2261802858
3682	2.820288339	0.2261785141
3683	2.820157391	0.2261730321
3684	2.819962509	0.2261653217
3685	2.819748309	0.226155894
3686	2.819369724	0.2261431678
3687	2.819067455	0.2261319558
3688	2.819006451	0.226130115
3689	2.818828852	0.2261222417
3690	2.818732444	0.2261191246
3691	2.818652812	0.226116186
3692	2.818426874	0.2261076485
3693	2.818161225	0.2260976648
3694	2.818070673	0.2260939733
3695	2.817979912	0.2260901488
3696	2.817875253	0.2260856851
3697	2.817771024	0.2260821331
3698	2.817618606	0.2260766597
3699	2.817499862	0.2260711148
3700	2.817353179	0.22606582
3701	2.817241897	0.2260620514
3702	2.817148999	0.2260586438
3703	2.817129664	0.2260578705
3704	2.816813031	0.2260383766
3705	2.816642939	0.2260244442
3706	2.816511859	0.2260195303
3707	2.816339074	0.2260125487
3708	2.816090988	0.226003619
3709	2.816041012	0.2260020373
3710	2.815955439	0.2259990072
3711	2.815863834	0.2259953148
3712	2.815814736	0.2259937907
3713	2.815744282	0.2259916026
3714	2.815590145	0.2259856525
3715	2.815497473	0.2259827053
3716	2.815429402	0.2259804484
3717	2.815302302	0.2259762438
3718	2.815082547	0.2259683579
3719	2.814899805	0.2259613758
3720	2.814852405	0.2259598175
3721	2.814775399	0.2259574538
3722	2.814623354	0.2259523614
3723	2.814556595	0.2259501053
3724	2.814468253	0.2259467741
3725	2.814212094	0.2259371066
3726	2.813951904	0.2259276167
3727	2.81371795	0.2259202744
3728	2.813614815	0.2259149348
3729	2.813562739	0.2259131108
3730	2.813371896	0.2259061947
3731	2.81327117	0.2259018647
3732	2.813156797	0.2258972192
3733	2.813043411	0.225892751
3734	2.812957215	0.2258897123
3735	2.81271464	0.2258664403
3736	2.812582589	0.2258611212
3737	2.812504784	0.2258581597
3738	2.81246519	0.2258568051
3739	2.812368891	0.2258530864
3740	2.812293124	0.2258504338
3741	2.812141741	0.2258372847
3742	2.811940496	0.2258294833
3743	2.811863066	0.2258249211
3744	2.811649251	0.2258168891
3745	2.811520144	0.2258125835
3746	2.811116233	0.2257906016
3747	2.810715608	0.2257751973
3748	2.810542949	0.2257672529
3749	2.810410915	0.2257612077
3750	2.810245236	0.2257491301
3751	2.809883834	0.2257352888
3752	2.80967444	0.2257270539
3753	2.809584693	0.2257237557
3754	2.809387596	0.22571691
3755	2.80897851	0.2257016464
3756	2.808726874	0.2256921127
3757	2.808548687	0.2256856971
3758	2.808465985	0.2256822123
3759	2.808365986	0.2256779067
3760	2.808247091	0.2256734667
3761	2.808185906	0.225671288
3762	2.808093395	0.2256677116
3763	2.807980671	0.2256638273
3764	2.807881177	0.2256597944
3765	2.807778113	0.2256563378
3766	2.807696416	0.2256535251
3767	2.807501095	0.2256453542
3768	2.807399355	0.2256419015
3769	2.807303135	0.2256385218
3770	2.807093731	0.225630896
3771	2.806734376	0.2256168791
3772	2.806473024	0.2256076085
3773	2.806369502	0.2256037483
3774	2.806323105	0.2256020761
3775	2.806170415	0.2255963145
3776	2.805994208	0.2255897783
3777	2.805922627	0.2255856183
3778	2.805825194	0.225582052
3779	2.80579797	0.2255811049
3780	2.805685191	0.2255774992
3781	2.805392447	0.2255678897
3782	2.805120435	0.2255572632
3783	2.804967534	0.2255505108
3784	2.804913747	0.2255486666
3785	2.804825005	0.2255456816
3786	2.804625202	0.2255163184
3787	2.80459246	0.2255150117
3788	2.804344331	0.2255056251
3789	2.804230589	0.2255015778
3790	2.804180857	0.2254999318
3791	2.803966443	0.2254916182
3792	2.803803539	0.2254843993
3793	2.803687788	0.2254704545
3794	2.803593561	0.2254673738
3795	2.803473064	0.225461748
3796	2.803350971	0.2254564115
3797	2.803290649	0.2254545097
3798	2.803159481	0.2254496837
3799	2.802975733	0.2254416961
3800	2.802833625	0.2254362712
3801	2.802771433	0.2254338959
3802	2.802528769	0.2254241924
3803	2.802368192	0.2254179452
3804	2.80220963	0.2254114227
3805	2.80215081	0.225409434
3806	2.802089176	0.2254073167
3807	2.801838082	0.2253968647
3808	2.801652031	0.2253901878
3809	2.801381635	0.225380069
3810	2.801202437	0.225374228
3811	2.801179274	0.2253734337
3812	2.801024718	0.2253678341
3813	2.800819261	0.2253604336
3814	2.800768071	0.225358594
3815	2.800656255	0.2253541729
3816	2.800452847	0.2253469273
3817	2.800371899	0.2253432868
3818	2.800160018	0.2253354565
3819	2.799951975	0.2253280496
3820	2.799870556	0.2253251449
3821	2.799829579	0.2253238535
3822	2.799516429	0.2253060315
3823	2.799329014	0.2252986967
3824	2.799276496	0.225296972
3825	2.798951248	0.2252839031
3826	2.798760611	0.2252776645
3827	2.798665896	0.2252735605
3828	2.798442917	0.2252652381
3829	2.798372144	0.2252626715
3830	2.798232283	0.2252575866
3831	2.798132815	0.2252540864
3832	2.797853367	0.2252425359
3833	2.797749005	0.2252385483
3834	2.797686673	0.2252362888
3835	2.797646692	0.2252346206
3836	2.797363487	0.2252247227
3837	2.797305304	0.2252225672
3838	2.797147771	0.2252171768
3839	2.797030814	0.225211555
3840	2.796696708	0.2251988238
3841	2.79658039	0.2251927367
3842	2.796557668	0.2251919449
3843	2.796522213	0.2251907326
3844	2.796331717	0.2251825382
3845	2.79624129	0.2251792618
3846	2.796047601	0.2251716514
3847	2.79600335	0.2251700689
3848	2.795786277	0.2251566346
3849	2.795678318	0.2251527077
3850	2.795606007	0.2251502245
3851	2.795425054	0.2251434668
3852	2.79538467	0.2251422717
3853	2.795238127	0.2251348721
3854	2.795193246	0.2251331787
3855	2.795024408	0.2251261543
3856	2.794961516	0.2251237946
3857	2.79481308	0.2251173218
3858	2.7946337	0.2251103433
3859	2.794583821	0.2251083082
3860	2.794331236	0.225099585
3861	2.794290223	0.2250980605
3862	2.794018554	0.2250888056
3863	2.793950431	0.2250854491
3864	2.793653585	0.2250748437
3865	2.793500922	0.2250546306
3866	2.793317052	0.2250484039
3867	2.793226456	0.2250451849
3868	2.792750989	0.2250265098
3869	2.792662046	0.2250216197
3870	2.792612725	0.225019718
3871	2.792469594	0.2250132112
3872	2.792425625	0.2250118342
3873	2.792258005	0.2250052776
3874	2.792211596	0.2250034395
3875	2.792051505	0.2249967416
3876	2.791930218	0.2249928139
3877	2.791682894	0.2249845695
3878	2.791385783	0.2249737226
3879	2.791274285	0.2249513332
3880	2.7912128	0.2249487003
3881	2.791126217	0.2249458653
3882	2.791030149	0.2249419001
3883	2.790972983	0.224939277
3884	2.790906398	0.2249371941
3885	2.79085722	0.2249357075
3886	2.79069275	0.2249289554
3887	2.79055253	0.2249227016
3888	2.790385429	0.224910465
3889	2.790317769	0.224907246
3890	2.790171383	0.2249002033
3891	2.789979895	0.2248932504
3892	2.789844519	0.224887801
3893	2.789691747	0.2248825027
3894	2.789626422	0.2248794333
3895	2.78948585	0.2248735002
3896	2.789291733	0.2248659486
3897	2.789140739	0.2248592824
3898	2.788996224	0.224853607
3899	2.78889944	0.2248498415
3900	2.788791456	0.2248451027
3901	2.788708372	0.2248421752
3902	2.788599254	0.2248374962
3903	2.788452896	0.2248315121
3904	2.788350924	0.2248281538
3905	2.788204341	0.2248221916
3906	2.788050804	0.2248161319
3907	2.787980643	0.2248136885
3908	2.787820694	0.2248027237
3909	2.787710361	0.2247977321
3910	2.787643569	0.2247946124
3911	2.787570714	0.2247916075
3912	2.787371966	0.224784582
3913	2.787286414	0.2247806512
3914	2.787234288	0.2247787782
3915	2.786959546	0.224767828
3916	2.786875093	0.2247634794
3917	2.786710884	0.2247562884
3918	2.786626869	0.2247532443
3919	2.786317638	0.2246902424
3920	2.786215047	0.2246745001
3921	2.786129548	0.2246707956
3922	2.785856847	0.2246600835
3923	2.78573503	0.2246552592
3924	2.785622781	0.2246493387
3925	2.785504832	0.2246455979
3926	2.785393784	0.2246411131
3927	2.785294143	0.2246378625
3928	2.785007921	0.2246269023
3929	2.784980541	0.2246258957
3930	2.784774156	0.2246188537
3931	2.784707635	0.2246163465
3932	2.784649164	0.2246141173
3933	2.784619755	0.2246129917
3934	2.78441117	0.2246051778
3935	2.784305737	0.2246016941
3936	2.784209283	0.224597581
3937	2.784155073	0.224595512
3938	2.784043563	0.2245915362
3939	2.783984037	0.2245893153
3940	2.783828621	0.224582989
3941	2.7837452	0.2245797338
3942	2.783585365	0.2245739219
3943	2.783362545	0.2245651728
3944	2.783328451	0.2245640682
3945	2.783256585	0.2245617409
3946	2.783090911	0.2245553863
3947	2.782935283	0.224532821
3948	2.782782395	0.2245267592
3949	2.782677599	0.2245220727
3950	2.782526071	0.2245163091
3951	2.782389414	0.2245105968
3952	2.782307384	0.2245075806
3953	2.782132188	0.2245006158
3954	2.782014321	0.2244956073
3955	2.781809521	0.2244872919
3956	2.781541926	0.2244764529
3957	2.78143974	0.2244726217
3958	2.781256081	0.2244660024
3959	2.781107927	0.2244583061
3960	2.781025262	0.2244557972
3961	2.780972913	0.2244538893
3962	2.780682932	0.2244361044
3963	2.780447842	0.2244273467
3964	2.780302917	0.2244211738
3965	2.780144688	0.2244151077
3966	2.780050142	0.2243982369
3967	2.779960731	0.2243944156
3968	2.779859039	0.2243909956
3969	2.779635302	0.2243823586
3970	2.779488871	0.2243764508
3971	2.779449105	0.2243750269
3972	2.779390603	0.2243727434
3973	2.779310129	0.2243590502
3974	2.779254792	0.2243571482
3975	2.779164494	0.2243534669
3976	2.779003975	0.2243466647
3977	2.778909217	0.2243427863
3978	2.778853978	0.224340765
3979	2.778705671	0.2243355828
3980	2.778643755	0.2243335122
3981	2.778537178	0.2243287516
3982	2.778358767	0.2243213797
3983	2.778260704	0.2243177619
3984	2.778160363	0.2243131342
3985	2.778061437	0.2243074312
3986	2.777952423	0.2243035573
3987	2.777792945	0.2242975752
3988	2.777685789	0.2242936268
3989	2.777490264	0.2242859892
3990	2.777447584	0.2242846276
3991	2.77740222	0.224283015
3992	2.777367629	0.2242818814
3993	2.777246148	0.2242763621
3994	2.777164361	0.2242709781
3995	2.777043657	0.2242668282
3996	2.776877836	0.2242592211
3997	2.776852371	0.224258328
3998	2.77671939	0.2242518565
3999	2.776660769	0.2242501091
4000	2.776554546	0.2242462956
4001	2.776409577	0.2242228576
4002	2.776309874	0.2242187644
4003	2.776159193	0.2242127287
4004	2.775874385	0.2241991231
4005	2.775778142	0.2241949065
4006	2.775690541	0.2241919696
4007	2.77563934	0.2241888904
4008	2.775460685	0.2241823917
4009	2.775394674	0.2241800213
4010	2.775246553	0.2241741106
4011	2.775108188	0.224168689
4012	2.774981346	0.2241624002
4013	2.77491995	0.2241600333
4014	2.774867819	0.2241578295
4015	2.774811527	0.2241558
4016	2.774723032	0.2241518621
4017	2.774623413	0.2241470825
4018	2.774562938	0.2241448786
4019	2.774494748	0.2241422348
4020	2.774414193	0.2241395665
4021	2.774278164	0.2241342737
4022	2.774176408	0.2241287892
4023	2.774130186	0.2241265705
4024	2.773997774	0.2241212679
4025	2.773895741	0.2241165643
4026	2.773612663	0.2240853882
4027	2.773380597	0.2240747875
4028	2.773240959	0.2240690996
4029	2.773160104	0.2240664476
4030	2.772989113	0.2240602408
4031	2.772888129	0.2240564344
4032	2.772761951	0.2240504007
4033	2.772704632	0.2240485657
4034	2.772538341	0.224042749
4035	2.772486371	0.2240408141
4036	2.772326778	0.2240344685
4037	2.772211776	0.2240300273
4038	2.772185232	0.2240288241
4039	2.772036598	0.2240236539
4040	2.771922401	0.2240194572
4041	2.771874545	0.2240178921
4042	2.77180546	0.2240152356
4043	2.77169849	0.2240111861
4044	2.771621016	0.2240084064
4045	2.771519206	0.2240050112
4046	2.771330285	0.2239949001
4047	2.771200454	0.2239896694
4048	2.771165077	0.2239884409
4049	2.771087007	0.2239834911
4050	2.77103404	0.2239818439
4051	2.770834922	0.2239753469
4052	2.770705467	0.2239663622
4053	2.77068618	0.2239657269
4054	2.770504361	0.2239596894
4055	2.770327106	0.2239535657
4056	2.770223412	0.223948574
4057	2.770167596	0.2239466387
4058	2.769918304	0.2239366285
4059	2.769844283	0.2239344121
4060	2.769688082	0.2239283426
4061	2.769510614	0.2239221229
4062	2.769388819	0.2239169089
4063	2.769210763	0.2239104675
4064	2.769151002	0.2239080082
4065	2.768864158	0.2238968243
4066	2.768689949	0.2238897375
4067	2.768529265	0.2238833842
4068	2.768423778	0.2238780379
4069	2.768188873	0.2238686834
4070	2.768136519	0.2238669657
4071	2.768043261	0.2238634783
4072	2.767927817	0.2238592109
4073	2.767888619	0.2238576552
4074	2.767817814	0.2238550399
4075	2.767739643	0.2238508493
4076	2.767609103	0.2238455082
4077	2.767527403	0.2238415121
4078	2.767429225	0.2238362084
4079	2.767226214	0.2238235599
4080	2.766934991	0.2238052056
4081	2.766865365	0.2238028654
4082	2.766755903	0.2237986069
4083	2.766462064	0.2237889713
4084	2.766382622	0.2237860299
4085	2.766285339	0.2237825072
4086	2.766210579	0.2237798386
4087	2.766153209	0.2237768998
4088	2.766090809	0.2237748093
4089	2.76596598	0.2237702336
4090	2.76586769	0.2237667508
4091	2.765739431	0.2237595463
4092	2.765659855	0.2237570467
4093	2.765536006	0.2237526792
4094	2.765505916	0.2237515999
4095	2.765466725	0.2237502298
4096	2.765342034	0.2237457216
4097	2.765310011	0.2237446925
4098	2.765226877	0.2237415539
4099	2.765163526	0.2237393501
4100	2.765054808	0.223735368
4101	2.764992043	0.2237333099
4102	2.764904161	0.2237290442
4103	2.76479887	0.2237152062
4104	2.764720154	0.2237104471
4105	2.76463276	0.223707077
4106	2.764411485	0.2236942944
4107	2.764241926	0.2236672037
4108	2.764069113	0.2236614455
4109	2.763956373	0.2236565139
4110	2.763800688	0.2236505708
4111	2.763591163	0.2236421135
4112	2.763491241	0.2236380151
4113	2.763355658	0.2236333998
4114	2.763088154	0.2236242334
4115	2.762992908	0.2236202075
4116	2.762874634	0.223616071
4117	2.762828238	0.223614373
4118	2.762759058	0.2236111955
4119	2.762729257	0.2236100661
4120	2.762666037	0.2236070003
4121	2.762628851	0.2236051515
4122	2.762557084	0.2236024089
4123	2.762495937	0.2236003062
4124	2.762407263	0.2235963716
4125	2.762311081	0.2235927068
4126	2.762172764	0.2235873544
4127	2.762085939	0.223584332
4128	2.761985985	0.2235807623
4129	2.761912893	0.2235784115
4130	2.76163038	0.2235671611
4131	2.761527142	0.2235631985
4132	2.761464532	0.2235611896
4133	2.761334524	0.2235562579
4134	2.761262408	0.2235537011
4135	2.761228927	0.2235520523
4136	2.760945513	0.2235425737
4137	2.760808453	0.2235371121
4138	2.760679399	0.2235321283
4139	2.760572934	0.2235282497
4140	2.760423693	0.223522015
4141	2.760378601	0.2235202706
4142	2.760326988	0.2235179604
4143	2.760259889	0.2235156352
4144	2.76000613	0.2235048358
4145	2.759944194	0.2235026741
4146	2.759756495	0.2234913586
4147	2.759712529	0.2234899573
4148	2.759623861	0.2234856349
4149	2.759446349	0.2234779435
4150	2.759333643	0.2234741113
4151	2.759286995	0.2234726958
4152	2.759110252	0.2234657732
4153	2.759038897	0.2234626953
4154	2.758937889	0.2234576232
4155	2.758891637	0.2234558807
4156	2.758801283	0.2234525976
4157	2.758706005	0.2234480149
4158	2.758492729	0.2234376649
4159	2.758281276	0.223429433
4160	2.758198639	0.223426487
4161	2.758070305	0.2234223687
4162	2.757909159	0.2234151103
4163	2.757766238	0.223406271
4164	2.757645926	0.223382172
4165	2.757440642	0.2233744188
4166	2.757223763	0.2233657163
4167	2.757201474	0.2233650075
4168	2.757095018	0.2233609219
4169	2.75701654	0.2233585578
4170	2.756969553	0.2233560913
4171	2.756817585	0.2233493126
4172	2.756722683	0.2233450542
4173	2.756625909	0.2233413415
4174	2.756582479	0.2233398231
4175	2.756460661	0.2233352972
4176	2.756407431	0.2233329301
4177	2.756303583	0.2233293431
4178	2.756128479	0.2233225474
4179	2.755948706	0.2233159631
4180	2.755864149	0.2233119249
4181	2.755820275	0.2233100967
4182	2.755745227	0.2233066974
4183	2.755571016	0.2233000609
4184	2.755514678	0.2232972992
4185	2.755415697	0.2232940776
4186	2.755311694	0.2232880298
4187	2.755170164	0.2232826368
4188	2.755083209	0.223279545
4189	2.754956325	0.2232750794
4190	2.754859344	0.2232707793
4191	2.75477884	0.2232590775
4192	2.754685382	0.2232559863
4193	2.754606523	0.2232522687
4194	2.754531973	0.223237267
4195	2.754440375	0.22323414
4196	2.754145781	0.2232230349
4197	2.75401177	0.2232181265
4198	2.753924083	0.2232139515
4199	2.753868747	0.2232113202
4200	2.753719494	0.2232050331
4201	2.753699465	0.2232043678
4202	2.753606939	0.2232002143
4203	2.753532546	0.2231968722
4204	2.753344037	0.2231870402
4205	2.753231199	0.2231829534
4206	2.753195053	0.2231817959
4207	2.753155626	0.2231800815
4208	2.752971272	0.2231717279
4209	2.752862765	0.2231673027
4210	2.752791646	0.2231647913
4211	2.75271769	0.2231570827
4212	2.75251843	0.2231501774
4213	2.752381357	0.2231445357
4214	2.752288679	0.2231415396
4215	2.752202535	0.2231381084
4216	2.752066607	0.2231329334
4217	2.751990387	0.2231296488
4218	2.751926118	0.223126792
4219	2.751882681	0.2231253251
4220	2.75180354	0.2231226851
4221	2.751752881	0.2231208829
4222	2.751627964	0.223115009
4223	2.751332494	0.2231036346
4224	2.751260642	0.223100953
4225	2.751078331	0.2230917015
4226	2.751002325	0.2230892969
4227	2.750930532	0.2230868344
4228	2.750859146	0.2230837406
4229	2.750633272	0.2230756724
4230	2.750501612	0.2230704053
4231	2.750393455	0.223066007
4232	2.750308919	0.2230631793
4233	2.750260054	0.2230614015
4234	2.750210938	0.2230599399
4235	2.750105593	0.2230552264
4236	2.750044672	0.2230527537
4237	2.749887681	0.2230467698
4238	2.749851236	0.2230455305
4239	2.749828776	0.2230447581
4240	2.749710971	0.223037814
4241	2.749538751	0.2230317402
4242	2.749446522	0.223028535
4243	2.749380119	0.2230260895
4244	2.749179299	0.2230178492
4245	2.749057212	0.2230130086
4246	2.748993984	0.2230106126
4247	2.748872642	0.2230058621
4248	2.748565928	0.2229944028
4249	2.748467276	0.2229902536
4250	2.748438959	0.2229893266
4251	2.748301163	0.2229838009
4252	2.748214717	0.2229801446
4253	2.748040344	0.2229708062
4254	2.747957171	0.2229677435
4255	2.747796373	0.2229615544
4256	2.747656035	0.222955024
4257	2.747546342	0.2229515733
4258	2.747355724	0.2229452105
4259	2.747268098	0.2229423165
4260	2.747206004	0.2229404665
4261	2.747095729	0.2229369459
4262	2.746994691	0.2229334937
4263	2.746906316	0.2229188688
4264	2.746765198	0.2229139234
4265	2.746704272	0.2229117123
4266	2.746558322	0.2229058107
4267	2.746445005	0.2229020863
4268	2.746201615	0.2228922097
4269	2.746021871	0.2228827659
4270	2.745882888	0.222877297
4271	2.745830124	0.2228752967
4272	2.745583398	0.2228642911
4273	2.74546904	0.2228591892
4274	2.745346375	0.2228540973
4275	2.745270648	0.2228512107
4276	2.745231345	0.2228499497
4277	2.745141469	0.2228467664
4278	2.745105853	0.2228450133
4279	2.744810539	0.2228328521
4280	2.744775973	0.2228297284
4281	2.744714395	0.2228271704
4282	2.744631653	0.2228241497
4283	2.744575825	0.222821357
4284	2.744364109	0.2228131972
4285	2.74433204	0.2228121569
4286	2.744135522	0.2228046138
4287	2.744049352	0.2228009192
4288	2.743895923	0.2227953621
4289	2.743853238	0.2227940097
4290	2.743807413	0.2227925384
4291	2.743490825	0.2227823054
4292	2.743436882	0.2227793994
4293	2.743306558	0.2227678715
4294	2.743049571	0.2227408302
4295	2.74303163	0.2227402035
4296	2.743007864	0.2227393932
4297	2.742852482	0.2227326736
4298	2.742708414	0.2227271831
4299	2.742666036	0.2227254667
4300	2.742602895	0.2227234721
4301	2.742526903	0.2227200631
4302	2.742418617	0.2227159736
4303	2.742289956	0.2227117515
4304	2.742200456	0.2227084676
4305	2.742086943	0.2227046326
4306	2.742021082	0.2227022559
4307	2.741954662	0.2226987499
4308	2.741674803	0.2226869762
4309	2.741496503	0.2226802465
4310	2.741473426	0.2226793773
4311	2.741403796	0.2226766646
4312	2.741323008	0.2226732659
4313	2.741239034	0.2226699746
4314	2.741076785	0.2226506625
4315	2.741015211	0.2226482219
4316	2.740879485	0.2226442667
4317	2.740833304	0.2226426134
4318	2.740725395	0.2226386461
4319	2.740690171	0.2226375594
4320	2.740623154	0.2226352055
4321	2.740471092	0.2226238995
4322	2.74038209	0.2226197376
4323	2.740273806	0.2226161503
4324	2.740165584	0.2226110587
4325	2.740091122	0.2226080634
4326	2.740066071	0.2226072458
4327	2.739924428	0.2225990865
4328	2.739783882	0.2225940448
4329	2.739733873	0.2225923374
4330	2.739557126	0.2225855923
4331	2.739505718	0.2225837378
4332	2.739331349	0.2225771185
4333	2.739285716	0.2225757563
4334	2.739221768	0.2225736008
4335	2.739066463	0.2225682825
4336	2.738861274	0.222560099
4337	2.738825409	0.222558931
4338	2.738775182	0.2225572397
4339	2.738570218	0.2225486566
4340	2.738463581	0.2225440821
4341	2.738339801	0.2225391999
4342	2.738127832	0.2225309377
4343	2.738075117	0.2225289515
4344	2.737982131	0.2225254359
4345	2.737799465	0.2225162396
4346	2.737726887	0.2225136983
4347	2.73760049	0.2225075185
4348	2.73750682	0.2225032682
4349	2.737431056	0.2225007444
4350	2.737302983	0.2224952525
4351	2.737266512	0.2224939804
4352	2.73721907	0.2224922098
4353	2.737129329	0.2224886058
4354	2.737085045	0.2224869719
4355	2.736960684	0.2224809418
4356	2.736911399	0.2224793738
4357	2.736863849	0.2224775221
4358	2.736814458	0.2224759603
4359	2.736599321	0.2224673642
4360	2.736480258	0.2224625635
4361	2.736433089	0.2224612485
4362	2.736356254	0.2224579794
4363	2.736232678	0.2224531954
4364	2.736188686	0.2224518406
4365	2.736005334	0.2224257771
4366	2.735975316	0.2224244958
4367	2.735746451	0.222416345
4368	2.735601659	0.2223875199
4369	2.735411877	0.2223811034
4370	2.735340531	0.2223784169
4371	2.735284687	0.2223757462
4372	2.735189919	0.2223693528
4373	2.735128814	0.2223665202
4374	2.734993585	0.2223595396
4375	2.734953955	0.2223576546
4376	2.73486729	0.2223539318
4377	2.734714361	0.2223477528
4378	2.734625904	0.222344888
4379	2.734561001	0.2223426373
4380	2.734529421	0.2223414128
4381	2.734491337	0.2223400546
4382	2.734420768	0.2223377069
4383	2.734246489	0.2223320784
4384	2.734210904	0.2223308499
4385	2.734120997	0.2223274376
4386	2.73388892	0.2223160455
4387	2.733781791	0.222311605
4388	2.733647248	0.2223057468
4389	2.733558086	0.2223023989
4390	2.733458211	0.2222963506
4391	2.733285748	0.2222895898
4392	2.733087583	0.2222819562
4393	2.733024373	0.2222790125
4394	2.732894798	0.2222460672
4395	2.732787482	0.222242086
4396	2.732741195	0.2222403856
4397	2.732665684	0.222237124
4398	2.732435817	0.2222278593
4399	2.732357715	0.2222243825
4400	2.732255492	0.2222208155
4401	2.732236315	0.222220203
4402	2.732205777	0.222219218
4403	2.732140322	0.222216626
4404	2.732073992	0.2222140709
4405	2.732021352	0.2222119725
4406	2.732003045	0.2222113109
4407	2.731743679	0.2222005639
4408	2.731673403	0.2221985222
4409	2.731538629	0.2221911213
4410	2.731492536	0.2221892108
4411	2.731335513	0.2221829185
4412	2.731307469	0.222182009
4413	2.731198034	0.2221781719
4414	2.731140043	0.2221758765
4415	2.731104823	0.222174789
4416	2.731043419	0.2221718561
4417	2.731004221	0.2221703189
4418	2.730921873	0.2221678098
4419	2.730887268	0.2221664237
4420	2.730815053	0.2221630972
4421	2.730777433	0.2221619883
4422	2.730734742	0.2221607198
4423	2.73070949	0.2221599074
4424	2.730617757	0.2221428406
4425	2.730590912	0.2221422015
4426	2.730516412	0.2221386338
4427	2.730294117	0.2221309619
4428	2.73023409	0.2221280018
4429	2.730190061	0.2221265677
4430	2.730082854	0.2221217674
4431	2.730008086	0.2221191257
4432	2.729972234	0.2221177358
4433	2.729930788	0.2221164387
4434	2.729831385	0.2221016197
4435	2.72972999	0.222097651
4436	2.729631052	0.222094292
4437	2.729513311	0.2220900769
4438	2.729442983	0.222088008
4439	2.729354576	0.2220841894
4440	2.729308543	0.222082669
4441	2.729238645	0.2220803321
4442	2.729169672	0.2220775169
4443	2.72913687	0.2220764368
4444	2.72906493	0.222073806
4445	2.728986138	0.2220703794
4446	2.728954558	0.2220691998
4447	2.72870427	0.2220589064
4448	2.728680582	0.2220581558
4449	2.728641282	0.2220567651
4450	2.728585374	0.2220546639
4451	2.728490706	0.2220512964
4452	2.72844613	0.2220489757
4453	2.728360665	0.2220456727
4454	2.728221094	0.2220405492
4455	2.72811351	0.2220360664
4456	2.728045352	0.2220326184
4457	2.727858361	0.2220254709
